Date,Open,High,Low,Close,Volume
1/1/2020 15:30:00,751.87,756.38,745.68,747.71,6402372
1/2/2020 15:30:00,748.9,763.24,748.9,760.44,8096561
1/3/2020 15:30:00,759.3,763.59,754.35,761.36,9593498
1/6/2020 15:30:00,752.86,756.78,741.97,743.7,11209343
1/7/2020 15:30:00,752.37,760.05,749.64,755.14,7627191
1/8/2020 15:30:00,750.39,760.02,747.91,749.47,7336561
1/9/2020 15:30:00,762.08,767.72,758.44,766.73,6849606
1/10/2020 15:30:00,768.66,771.66,762.6,766.56,5704686
1/13/2020 15:30:00,765.27,772.03,761.98,764.6,8358090
1/14/2020 15:30:00,762.77,767.72,753.78,757.52,7230788
1/15/2020 15:30:00,760.71,762.72,752,754.77,7231393
1/16/2020 15:30:00,757.32,764.43,756.83,761.73,5873662
1/17/2020 15:30:00,769.46,785.03,769.31,783.08,13469708
1/20/2020 15:30:00,796.95,796.95,756.03,758.98,14878868
1/21/2020 15:30:00,757.12,765.67,753.85,759.75,8650831
1/22/2020 15:30:00,764.75,766.11,758.36,759.48,4719245
1/23/2020 15:30:00,761.04,763.74,753.21,756.26,5142088
1/24/2020 15:30:00,756.33,760.96,752.15,753.63,6687633
1/27/2020 15:30:00,750.34,755.07,745.43,746.2,6120429
1/28/2020 15:30:00,747.22,747.91,724.93,728.96,11215313
1/29/2020 15:30:00,730.1,740.18,725.15,732.98,11313297
1/30/2020 15:30:00,732.56,732.9,713.24,715.1,10241756
1/31/2020 15:30:00,719.68,719.8,696.99,699.2,15886673
2/1/2020 17:00:00,696.05,706.78,681.27,681.54,10688430
2/3/2020 15:30:00,678.52,693.4,675.13,686.24,14040626
2/4/2020 15:30:00,693.43,709.52,692.34,706.5,11604666
2/5/2020 15:30:00,710.71,719.58,708.43,717.45,8444823
2/6/2020 15:30:00,720.22,726.61,713.29,722.06,7103715
2/7/2020 15:30:00,718.69,719.36,707.44,710.09,5581641
2/10/2020 15:30:00,707.3,715.96,698.6,711.06,6922631
2/11/2020 15:30:00,716.9,726.22,715.74,719.55,6400245
2/12/2020 15:30:00,721.24,730.5,720.67,728.25,6187091
2/13/2020 15:30:00,731.94,731.94,724.43,730.15,6201763
2/14/2020 15:30:00,731.69,743.68,719.73,736.82,9704655
2/17/2020 15:30:00,737.51,746,730.23,732.18,6011340
2/18/2020 15:30:00,731.02,731.02,721.86,726.81,5086964
2/19/2020 15:30:00,732.73,746.15,730.62,744.84,6438918
2/20/2020 15:30:00,741.47,746.92,734.93,736,7722577
2/24/2020 15:30:00,727.97,731.57,713.02,715.69,9769743
2/25/2020 15:30:00,718.89,718.89,698.38,701.55,12684109
2/26/2020 15:30:00,698.38,699.54,687.16,689.46,13423661
2/27/2020 15:30:00,687.48,690.36,678.07,686.62,11454300
2/28/2020 15:30:00,671.09,672.13,656.28,658.09,17973847
3/2/2020 15:30:00,671.19,678.07,644.44,651.9,13486634
3/3/2020 15:30:00,658.61,670.59,654.79,665.12,12525809
3/4/2020 15:30:00,669.65,670.54,647.81,663.56,10105782
3/5/2020 15:30:00,669.75,672.6,646.87,649.42,13948324
3/6/2020 15:30:00,629.04,638.03,614.72,629.53,15422068
3/9/2020 15:30:00,614.2,614.67,542.36,551.84,40317808
3/11/2020 15:30:00,548.8,583.69,548.8,571.36,27237627
3/12/2020 15:30:00,537.41,545.33,519.43,526.51,25588170
3/13/2020 15:30:00,494.31,564.65,466.78,547.46,33509757
3/16/2020 15:30:00,525.3,534.78,497.78,503.08,17594729
3/17/2020 15:30:00,518.71,525.02,496.89,499.27,20777442
3/18/2020 15:30:00,507.84,513.09,475.99,479.7,20450497
3/19/2020 15:30:00,455.73,478.96,441.91,454.54,28072062
3/20/2020 15:30:00,465.34,512.59,460.63,504.2,28967526
3/23/2020 15:30:00,453.8,470.54,433.71,437.87,18593713
3/24/2020 15:30:00,460.63,480.45,443.69,467.27,20919322
3/25/2020 15:30:00,477.37,570.37,477.1,536.04,33433126
3/26/2020 15:30:00,542.76,553.21,516.28,528.09,20912934
3/27/2020 15:30:00,542.36,548.45,518.19,527.8,19044644
3/30/2020 15:30:00,515.41,532.35,505.21,510.39,13820286
3/31/2020 15:30:00,531.93,559.6,519.08,551.65,20249909
4/1/2020 15:30:00,555.86,557.02,517.69,535.15,19017099
4/3/2020 15:30:00,561.9,561.9,523.19,533.67,18912044
4/7/2020 15:30:00,545.88,601.3,544.84,597.39,24859057
4/8/2020 15:30:00,584.46,608.73,574.55,590.48,22803774
4/9/2020 15:30:00,601.3,610.61,590.9,604.25,15101711
4/13/2020 15:30:00,596.32,601.8,584.46,588.99,10822871
4/15/2020 15:30:00,592.9,612.2,566.13,569.53,16147959
4/16/2020 15:30:00,569.53,588.15,567.12,578.54,17123533
4/17/2020 15:30:00,602.29,609.22,590.73,606.25,15209707
4/20/2020 15:30:00,607.24,622.6,595.36,616.06,16472339
4/21/2020 15:30:00,599.32,620.12,576.53,612.87,28057706
4/22/2020 15:30:00,653.8,685.95,643.9,675.4,65230894
4/23/2020 15:30:00,677.26,686.42,670.3,679.01,29928331
4/24/2020 15:30:00,668.74,740.46,667.27,701.85,61711388
4/27/2020 15:30:00,710.27,730.57,704.82,708.16,26736512
4/28/2020 15:30:00,718.19,720.89,689.54,707.37,35866381
4/29/2020 15:30:00,715.67,720,703.33,706.78,17141540
4/30/2020 15:30:00,720.15,740.46,712.27,726.12,32617901
5/4/2020 15:30:00,713.24,725.62,702.07,710.86,24439240
5/5/2020 15:30:00,720.02,732.56,716.81,723.47,20528706
5/6/2020 15:30:00,725.13,735.5,715.96,723.52,18510304
5/7/2020 15:30:00,720.67,749.72,715.72,746.4,22871529
5/8/2020 15:30:00,765.25,782.53,761.33,773.57,38522385
5/11/2020 15:30:00,782.58,799.92,778.77,781,30670404
5/12/2020 15:30:00,775.05,776.81,725.62,732.68,46029119
5/13/2020 15:30:00,763.5,763.5,727,748.23,30658051
5/14/2020 15:30:00,734.5,748.35,715.03,717.98,22736714
5/15/2020 15:30:00,722,733.35,707.55,729.7,28683432
5/18/2020 15:30:00,735,741,714,720.38,28981620
5/19/2020 15:30:00,728.5,730.85,701.63,704.45,19529216
5/20/2020 15:30:00,705,723.43,696.5,716.85,25530692
5/21/2020 15:30:00,717.5,730.73,712.5,720.63,18077196
5/22/2020 15:30:00,725.9,729,713.25,715.78,17458503
5/26/2020 15:30:00,724.08,724.85,708.15,712.03,15330793
5/27/2020 15:30:00,715.5,727,706,722.78,16460764
5/28/2020 15:30:00,727.5,739.88,724.5,736.13,18519252
5/29/2020 15:30:00,734,736,726.33,732.2,18471770
6/1/2020 15:30:00,740,769.18,737.98,760.18,18434065
6/2/2020 15:30:00,763,770,760.4,767.85,10224102
6/3/2020 15:30:00,772.5,780,766.68,770.83,11713666
6/4/2020 15:30:00,772,794.75,770.5,789.9,15784612
6/5/2020 15:30:00,797.5,809,786.85,790.85,15270435
6/8/2020 15:30:00,809.2,809.2,782.5,784.75,14498055
6/9/2020 15:30:00,780.15,791.5,766.5,768.58,11934073
6/10/2020 15:30:00,771.55,789.78,770.03,786.08,10214426
6/11/2020 15:30:00,783,783.98,765.5,768.85,9408283
6/12/2020 15:30:00,750,796.5,748.5,794.4,17790565
6/15/2020 15:30:00,782.5,813.48,780.55,807.28,24509162
6/16/2020 15:30:00,821.5,824.28,792.65,808.85,23623299
6/17/2020 15:30:00,804.13,817.73,801.05,807.68,19282519
6/18/2020 15:30:00,803.5,832.5,802.8,827.95,18677694
6/19/2020 15:30:00,835,894.4,831,879.7,48828852
6/22/2020 15:30:00,886.7,902.1,867.5,873.08,27781772
6/23/2020 15:30:00,875,881.88,858.05,860.45,17521196
6/24/2020 15:30:00,867.95,886.35,855.85,863.93,23808524
6/25/2020 15:30:00,863.5,874.5,856.53,858.95,18312705
6/26/2020 15:30:00,864.4,876,858.5,870.83,14270695
6/29/2020 15:30:00,864.03,869.88,857.78,861.58,11825126
6/30/2020 15:30:00,868.5,870.5,847.78,852.05,13973038
7/1/2020 15:30:00,860,874.5,854.03,868.8,13136706
7/2/2020 15:30:00,871.5,883.8,867.53,880.18,13286760
7/3/2020 15:30:00,889.9,896.5,884,893.95,13584004
7/6/2020 15:30:00,902.5,929,896.05,925.9,21698149
7/7/2020 15:30:00,930,932.18,903.15,911.73,16240102
7/8/2020 15:30:00,912.03,917.48,895,899,12093523
7/9/2020 15:30:00,904.5,917.5,893.13,912.13,16807403
7/10/2020 15:30:00,914.25,942.3,912.13,939.03,20195490
7/13/2020 15:30:00,951.68,973.85,950,967.5,32124397
7/14/2020 15:30:00,967,970.85,943.65,958.5,31073591
7/15/2020 15:30:00,968.98,989.4,899,922,64458598
7/16/2020 15:30:00,923.5,934.5,906.23,921.7,28133993
7/17/2020 15:30:00,922.5,960,919,955.85,22949535
7/20/2020 15:30:00,958.9,966,949.83,959.95,16887752
7/21/2020 15:30:00,969.5,988.5,968.25,985.78,19463498
7/22/2020 15:30:00,991.5,1005,980.35,1002,27584769
7/23/2020 15:30:00,1001.98,1039.85,995.68,1028.9,26921058
7/24/2020 15:30:00,1029,1081.5,1028.9,1073.08,55656793
7/27/2020 15:30:00,1089.4,1099.4,1063.95,1078.1,37060949
7/28/2020 15:30:00,1078.1,1097,1075.33,1088.85,25435618
7/29/2020 15:30:00,1088.95,1091.4,1035.22,1048.33,33536361
7/30/2020 15:30:00,1049.5,1069.85,1036,1054.43,33624516
7/31/2020 15:30:00,1057.25,1064.5,1026.4,1033.55,34593375
8/3/2020 15:30:00,1025.65,1028.5,1001.55,1004.5,21560137
8/4/2020 15:30:00,1010.3,1083.5,1000.13,1075.3,42477225
8/5/2020 15:30:00,1084.5,1098,1059.15,1063.22,34405886
8/6/2020 15:30:00,1078.5,1083.85,1053.9,1067.05,22762726
8/7/2020 15:30:00,1064.9,1078.9,1060.1,1073.22,15222384
8/10/2020 15:30:00,1079.55,1082.5,1054.05,1059.93,12441939
8/11/2020 15:30:00,1067.4,1080,1050.18,1066.9,21611359
8/12/2020 15:30:00,1060.5,1072.5,1053.4,1063.8,13967529
8/13/2020 15:30:00,1064,1069.45,1055,1061.03,11459251
8/14/2020 15:30:00,1061.28,1078.5,1044.63,1056.9,15333759
8/17/2020 15:30:00,1052.5,1052.5,1035.05,1045.68,14297224
8/18/2020 15:30:00,1042.5,1067.15,1041.18,1059.28,14097932
8/19/2020 15:30:00,1070.5,1077,1060.68,1065.78,15731409
8/20/2020 15:30:00,1060,1061.95,1044,1048.53,10402292
8/21/2020 15:30:00,1059,1061,1038.5,1040.93,11667281
8/24/2020 15:30:00,1045.7,1052.25,1035.25,1047.88,15099030
8/25/2020 15:30:00,1053,1055.65,1039,1041.05,8947709
8/26/2020 15:30:00,1042.5,1073.97,1023.5,1068.65,27631028
8/27/2020 15:30:00,1074,1075,1051.63,1055.3,12962139
8/28/2020 15:30:00,1060,1066.45,1053.13,1058.08,12537684
8/31/2020 15:30:00,1087,1087,1030.18,1040.35,28649141
9/1/2020 15:30:00,1050,1061.2,1031.2,1043.63,17821488
9/2/2020 15:30:00,1046,1069,1042.5,1064.1,12437209
9/3/2020 15:30:00,1064,1069.38,1051.5,1056.05,8577741
9/4/2020 15:30:00,1041.78,1048.47,1036.1,1038.63,13141705
9/7/2020 15:30:00,1042,1052.88,1022.13,1041.33,10119099
9/8/2020 15:30:00,1046,1060.5,1040.25,1053.55,12643762
9/9/2020 15:30:00,1042.5,1083.9,1040.72,1080.68,25526055
9/10/2020 15:30:00,1091.55,1172.47,1087.68,1157,64751766
9/11/2020 15:30:00,1156,1168.93,1143.55,1159.88,27445883
9/14/2020 15:30:00,1162.5,1180,1141,1151.28,20335480
9/15/2020 15:30:00,1155.97,1162.88,1144.08,1159.43,12543161
9/16/2020 15:30:00,1160,1184.68,1155.28,1162.28,15669133
9/17/2020 15:30:00,1160,1166.85,1145.93,1149.38,11919991
9/18/2020 15:30:00,1157.13,1159.72,1138.28,1152.85,15264101
9/21/2020 15:30:00,1150,1168,1123.68,1127.93,15519433
9/22/2020 15:30:00,1138.5,1138.5,1100.78,1105.58,16056621
9/23/2020 15:30:00,1130,1138.38,1102.65,1115.4,19839809
9/24/2020 15:30:00,1103.95,1113,1088.03,1090.6,13765321
9/25/2020 15:30:00,1094.5,1106.4,1083.65,1100.85,13095950
9/28/2020 15:30:00,1113.5,1119,1103.53,1108.13,9076787
9/29/2020 15:30:00,1112.5,1132,1108.13,1122.53,11927459
9/30/2020 15:30:00,1130,1133.5,1112.5,1117.18,11291280
10/1/2020 15:30:00,1131.9,1131.9,1107,1112.63,9591467
10/5/2020 15:30:00,1122,1124.58,1103,1106.1,8732890
10/6/2020 15:30:00,1112.63,1116.95,1100.83,1105.18,8497352
10/7/2020 15:30:00,1117.5,1154.5,1110,1128.75,24538620
10/8/2020 15:30:00,1129.5,1134,1111.05,1119.63,9727508
10/9/2020 15:30:00,1117.5,1126.5,1108.55,1116.72,8558747
10/12/2020 15:30:00,1117.5,1127.88,1113.13,1118.53,6565525
10/13/2020 15:30:00,1115.3,1142.88,1112.93,1140.35,10666280
10/14/2020 15:30:00,1139.45,1152,1134.25,1143.75,12341487
10/15/2020 15:30:00,1145,1145,1097.5,1103.25,9246893
10/16/2020 15:30:00,1107.5,1116.25,1086.33,1087.9,9961080
10/19/2020 15:30:00,1095.03,1114.35,1077.58,1088.1,14399062
10/20/2020 15:30:00,1089.5,1096.5,1076.13,1077.95,8529621
10/21/2020 15:30:00,1084,1096,1048.88,1062.3,15729989
10/22/2020 15:30:00,1063.7,1066.25,1045.5,1053.47,14215255
10/23/2020 15:30:00,1053,1067.5,1048.2,1056.53,10809383
10/26/2020 15:30:00,1050.97,1050.97,1009.25,1014.55,17225340
10/27/2020 15:30:00,1017.45,1029.93,1002.5,1017.25,16835011
10/28/2020 15:30:00,1020.9,1028.85,1003.7,1005.73,13810054
10/29/2020 15:30:00,998.5,1021,995.5,1013.45,14147681
10/30/2020 15:30:00,1016.75,1032.55,1010.9,1027.25,15701123
11/2/2020 15:30:00,1013.5,1013.5,929.58,938.73,45857806
11/3/2020 15:30:00,945,954.5,917.55,925.2,40931170
11/4/2020 15:30:00,918.5,964.5,918.5,956.6,37003111
11/5/2020 15:30:00,977.48,980.48,966,977.5,17170274
11/6/2020 15:30:00,995,1020,989.08,1014.58,30770080
11/9/2020 15:30:00,1031.05,1034.5,1018,1025.35,16539467
11/10/2020 15:30:00,1038.5,1045,1020.6,1042.28,17045147
11/11/2020 15:30:00,1044.5,1047.5,989.05,998.6,26178477
11/12/2020 15:30:00,990.5,1004.23,982.5,990,18481466
11/13/2020 15:30:00,991,1018.33,990.88,998.2,20946864
11/17/2020 15:30:00,1042.5,1042.5,992.5,996.63,21479385
11/18/2020 15:30:00,996.63,1003.25,980.05,993.6,14030652
11/19/2020 15:30:00,993.6,1005.23,984.1,986.58,12828008
11/20/2020 15:30:00,987.5,991.9,947.5,949.75,26522972
11/23/2020 15:30:00,975.5,985,963.13,975.35,20918665
11/24/2020 15:30:00,982,987,966,982.03,14277083
11/25/2020 15:30:00,990,996.48,971.1,973.9,15062376
11/26/2020 15:30:00,976.53,982.5,965.03,976.3,11924527
11/27/2020 15:30:00,970.25,978.05,960.7,964.9,21845931
12/1/2020 15:30:00,970.18,983.13,965.03,977.45,9114939
12/2/2020 15:30:00,979.25,981,967.5,979.08,10240168
12/3/2020 15:30:00,986,990.55,979.33,982.03,12822945
12/4/2020 15:30:00,984.5,984.5,970,973.38,8521388
12/7/2020 15:30:00,970.3,982.5,970.3,979.1,8418767
12/8/2020 15:30:00,980.58,1007.13,975,996.88,20030506
12/9/2020 15:30:00,1004.98,1016.9,999.63,1013.48,13464375
12/10/2020 15:30:00,1010.8,1014.25,1000.5,1003.5,7414229
12/11/2020 15:30:00,1006.5,1019,987.13,1002.9,12434745
12/14/2020 15:30:00,1003.98,1007.5,993.18,995.65,7989830
12/15/2020 15:30:00,994.85,994.85,980.55,987.18,8561406
12/16/2020 15:30:00,994,997.48,982.85,988.28,8565904
12/17/2020 15:30:00,992.25,1002.5,988.58,992.8,9346460
12/18/2020 15:30:00,990.05,1002.45,982.5,995.78,8522215
12/21/2020 15:30:00,1005,1011,927.63,969.85,20368545
12/22/2020 15:30:00,974.5,979.45,944.23,968.35,12986606
12/23/2020 15:30:00,965,975.73,960.33,971.93,8999898
12/24/2020 15:30:00,973.5,999.4,972.95,997.08,9588577
12/28/2020 15:30:00,1003.35,1009,997.65,1001.65,7947719
12/29/2020 15:30:00,1004.5,1006.15,991.28,995.03,8589407
12/30/2020 15:30:00,997.63,1003.6,987.78,997.75,10173132
12/31/2020 15:30:00,996.75,1005.95,989.3,992.65,8667516
1/1/2021 15:30:00,994,998.5,991,993.75,4622002
1/4/2021 15:30:00,997.55,999.45,984,995.43,11312992
1/5/2021 15:30:00,984.5,991.8,978,983.05,11132803
1/6/2021 15:30:00,982.95,983,952.58,957.13,21414270
1/7/2021 15:30:00,960.25,972.5,952.58,955.58,14918406
1/8/2021 15:30:00,959,969.2,956.05,966.85,12709792
1/11/2021 15:30:00,969.4,969.4,946.25,948.63,15371556
1/12/2021 15:30:00,951.5,980,949.95,978.53,18996047
1/13/2021 15:30:00,981.78,987.48,959.23,969.4,12284876
1/14/2021 15:30:00,972.5,983.45,969.53,980.3,9946818
1/15/2021 15:30:00,980.3,986.9,960.03,968.73,9503790
1/18/2021 15:30:00,974.55,998.5,961.68,991.98,16198856
1/19/2021 15:30:00,997.33,1015.5,997.33,1008.2,14771048
1/20/2021 15:30:00,1010.7,1029,1000.7,1027.35,14271669
1/21/2021 15:30:00,1041,1060,1037.5,1049.7,18038987
1/22/2021 15:30:00,1055.5,1057.68,1017.58,1024.8,14090818
1/25/2021 15:30:00,1017.48,1017.48,966,970.5,25016570
1/27/2021 15:30:00,962.5,962.5,944,947.5,19553809
1/28/2021 15:30:00,940.08,961.65,935,938.28,15722291
1/29/2021 15:30:00,947.15,956.55,915,920.98,20173258
2/1/2021 15:30:00,929.7,952.5,924,947.65,15774504
2/2/2021 15:30:00,957.13,970,927.48,962.9,19138414
2/3/2021 15:30:00,964.15,976,950,965.33,13984228
2/4/2021 15:30:00,962,970,952.5,962.15,11826848
2/5/2021 15:30:00,965.03,972.33,960,961.88,9344470
2/8/2021 15:30:00,966.53,984.5,964.53,975.73,9776136
2/9/2021 15:30:00,980.98,994.8,976.15,978.08,9047308
2/10/2021 15:30:00,976.88,992.38,963.65,987.15,9799560
2/11/2021 15:30:00,990,1032.1,986.13,1027.85,19631870
2/12/2021 15:30:00,1027.75,1039,1007.7,1020.8,14074374
2/15/2021 15:30:00,1024.03,1030.65,1012.5,1016.3,7287590
2/16/2021 15:30:00,1019.88,1039.7,1017.5,1029.75,9886093
2/17/2021 15:30:00,1030,1047.97,1025.3,1041.63,10957388
2/18/2021 15:30:00,1042.5,1054.2,1029.55,1033.85,8605531
2/19/2021 15:30:00,1028.5,1052.47,1026.65,1040.15,10800704
2/22/2021 15:30:00,1040,1044.95,997.48,1004.05,10985697
2/23/2021 15:30:00,1024,1026.45,1006.8,1011.73,11834752
2/24/2021 15:30:00,1015,1032.63,1013.08,1030.5,4987735
2/25/2021 15:30:00,1038,1076,1036.5,1072.18,16085897
2/26/2021 15:30:00,1058.5,1066.95,1035.35,1042.9,17297575
3/1/2021 15:30:00,1055.1,1056,1031.25,1050.85,8159670
3/2/2021 15:30:00,1061,1065,1044.55,1053,7915073
3/3/2021 15:30:00,1060.53,1109.95,1053.6,1101.05,14733134
3/4/2021 15:30:00,1090,1094.97,1078.85,1087.93,9892597
3/5/2021 15:30:00,1078,1105.97,1076.53,1089.35,11773630
3/8/2021 15:30:00,1084.25,1115.95,1084,1095.55,9002404
3/9/2021 15:30:00,1100,1106.9,1073.3,1095.53,6993792
3/10/2021 15:30:00,1103.5,1107.55,1085.13,1090.97,5316182
3/12/2021 15:30:00,1097.5,1103.2,1061.95,1068.8,7783173
3/15/2021 15:30:00,1070.03,1074.45,1040.25,1054.45,7706302
3/16/2021 15:30:00,1057,1063,1047.75,1050.3,6402757
3/17/2021 15:30:00,1049.03,1051.5,1017.55,1027.68,8865521
3/18/2021 15:30:00,1036.45,1042.4,1000.5,1004.55,9528809
3/19/2021 15:30:00,995.5,1047.93,991.4,1041,19284892
